frame,action,winner_attempt,production_run_path_original,archive_run_path,prompt_path,prompt_sha256,source_imagegen_path,source_imagegen_sha256,raw_path,raw_sha256,alpha_path,alpha_sha256,winner_source_path,winner_sha256,accepted_path,accepted_sha256,source_equals_accepted,provenance_path,parent_gate_summary,source_frame,source_candidate_status,source_status_history,source_manifest_path,source_manifest_row_count,selection_evidence_path,final_acceptance_basis
00,idle,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-00-attempt-03.txt,ae0b6d1471b1543ac2a29d63b77d1aeb6d70e01a32e519bcd1c74d04bb46c1f8,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_qIWvNKPObiPG1L4hCY8wHPYh.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-00-attempt-03-raw.png,26aba2b8a61ec422cb125f517aa3d188ea40cfda574f63cb20bfaaa139302369,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-00-attempt-03-alpha.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-00.png,061b5c12a20f9b133b731a4caf01ca3da7f0c7d596e6f7f57604fedd97c05edf,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-00-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,00,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
35,turn,05,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-35-attempt-05.txt,1ead7eba8686c3706003a520695e97ebc27dedaa8ba7402e997c4394114e6b4f,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_4xDIxd7ECiV8zBO7dVOGOuSh.png,8b6e0da958314ee123b319cc1f3d6cb56309295e3765ad9639118c30271afaf8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-35-attempt-05-raw.png,8b6e0da958314ee123b319cc1f3d6cb56309295e3765ad9639118c30271afaf8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-35-attempt-05-alpha.png,9cd49306d9f4265999ebb077b8f3142d8c5f0fd4a5aa23c32029fd0158052418,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-35.png,9cd49306d9f4265999ebb077b8f3142d8c5f0fd4a5aa23c32029fd0158052418,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-35.png,9cd49306d9f4265999ebb077b8f3142d8c5f0fd4a5aa23c32029fd0158052418,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-32-39/frame-35-attempt-05-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,35,correction_candidate_sequence_review,correction_candidate_sequence_review;rejected_official_motion_contract,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
36,turn,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-36-attempt-02.txt,dcc160854726bb2a5f731a1649592d5551873b1cd87f50bff6e06c5881eaf9e7,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_cumsGuDbbyCy3tzaut6RukEv.png,fc1a9d70dc017cece1abda06309f09785191e77044e7826abdd8a6a38ebac9a5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-36-attempt-02-raw.png,fc1a9d70dc017cece1abda06309f09785191e77044e7826abdd8a6a38ebac9a5,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-36-attempt-02-alpha.png,600ad1cbcfe0aef611dff09bb2f79aa425ae0ac3cea4d6127168c4cbafd9fffa,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-36.png,600ad1cbcfe0aef611dff09bb2f79aa425ae0ac3cea4d6127168c4cbafd9fffa,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-36.png,600ad1cbcfe0aef611dff09bb2f79aa425ae0ac3cea4d6127168c4cbafd9fffa,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-32-39/frame-36-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,36,correction_candidate_sequence_review,correction_candidate_sequence_review;rejected_sequence_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
37,turn,06,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-37-attempt-06.txt,a85e6a9e1ce0fb67fc521f9074575d8b6f14f02161989bb3dfd15e96c495ffad,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_7B2QZOIwjiHIKe5KFA4TKWAP.png,fae96a80b19bc6dccb9a9fa6aa899c81f099d098d69fec0fb923c3b58491a85f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-37-attempt-06-raw.png,fae96a80b19bc6dccb9a9fa6aa899c81f099d098d69fec0fb923c3b58491a85f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-37-attempt-06-alpha.png,701d97517855c4cf92e5c28ae1068b7e75dd376db3701e81eb13b092665e2323,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-37.png,701d97517855c4cf92e5c28ae1068b7e75dd376db3701e81eb13b092665e2323,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-37.png,701d97517855c4cf92e5c28ae1068b7e75dd376db3701e81eb13b092665e2323,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/frame-37-attempt-06-prepareframe.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,37,accepted_staging,accepted_staging,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
38,turn,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-38-attempt-02.txt,73e30ace121001b67a3cbc28dc8fc0988ce2bc20a167f6ae5d3e79b387a9305e,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_dwzztHRdIdR6HtQX7MJXDI11.png,1c1194499c236687b77da9a11fcc6a82ee7fa74a2749df6384d447058adfa227,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-38-attempt-02-raw.png,1c1194499c236687b77da9a11fcc6a82ee7fa74a2749df6384d447058adfa227,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-38-attempt-02-alpha.png,0142273b3d19f3d7ada63262622ed5e667ed6b6afc09bc2fde7f5e985edf01ea,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-38.png,0142273b3d19f3d7ada63262622ed5e667ed6b6afc09bc2fde7f5e985edf01ea,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-38.png,0142273b3d19f3d7ada63262622ed5e667ed6b6afc09bc2fde7f5e985edf01ea,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-32-39/frame-38-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,38,correction_candidate_sequence_review,correction_candidate_sequence_review;rejected_sequence_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
39,turn,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-39-attempt-03.txt,438bb6e83c75b04aca62446ff6404b968521603e93a87c4fde23d81f062c1a8d,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_ifB94VhpOU6hEg0mI8qnd1yC.png,58ea0ab76eb8f3098dc971c2f9c0dfaf370f5ed195d62a532650d3c0f445f5ae,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-39-attempt-03-raw.png,58ea0ab76eb8f3098dc971c2f9c0dfaf370f5ed195d62a532650d3c0f445f5ae,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-39-attempt-03-alpha.png,e041e77d5a13b79d8a8aa8a20c00de60e87e60ef96446286a029c0daef857bc3,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-39.png,e041e77d5a13b79d8a8aa8a20c00de60e87e60ef96446286a029c0daef857bc3,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-39.png,e041e77d5a13b79d8a8aa8a20c00de60e87e60ef96446286a029c0daef857bc3,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-32-39/frame-39-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,39,correction_candidate_sequence_review,correction_candidate_sequence_review;rejected_sequence_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,2,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/turn-facing-correction-v6-32-39/canonical-post-promotion-v6.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
40,creep,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-40-attempt-01.txt,3ddb35565f74c538c7786b84db33f547f2fc7df74ac0638a7125f275db10ec03,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_1YlOgPqP3IXP927h9TecLE3V.png,43480ae9da9197b597914e1fe28ac01b6258768aa90fdf8c8a6fd58a72b2bab7,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-40-attempt-01-raw.png,43480ae9da9197b597914e1fe28ac01b6258768aa90fdf8c8a6fd58a72b2bab7,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-40-attempt-01-alpha.png,8acab1c883f1ce9cd3fb870f4313ec232bfee33d748943ccc078c03e70a18de8,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-40.png,8acab1c883f1ce9cd3fb870f4313ec232bfee33d748943ccc078c03e70a18de8,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-40.png,8acab1c883f1ce9cd3fb870f4313ec232bfee33d748943ccc078c03e70a18de8,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-40-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,40,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
41,creep,04,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-41-attempt-04.txt,67a76a88b6761e52dbc8f7b84c0e3c30918218f013de722d802a8c195707623d,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_yI0oDcUVIAiWMf5Btd1wbIqG.png,32e82fa719f3d830be59ca6dd7f04edf3ca8d1a39e493527b709bffa7ddc7d3b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-41-attempt-04-raw.png,32e82fa719f3d830be59ca6dd7f04edf3ca8d1a39e493527b709bffa7ddc7d3b,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-41-attempt-04-alpha.png,6e07b9969056d79be250376c30f017779272f0ebb7302f727030b562372c576f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-41.png,6e07b9969056d79be250376c30f017779272f0ebb7302f727030b562372c576f,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-41.png,6e07b9969056d79be250376c30f017779272f0ebb7302f727030b562372c576f,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-41-attempt-04-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,41,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
42,creep,03,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-42-attempt-03.txt,a10a3330c95ade31ad554fa4e326807688ccd8588c76be7ac03561e0f38657a6,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_XZVINWTNSUkySlP2FrcKBcHS.png,ff7925a99a3c66228e525420435a76e565d77eb055bcdb20cd28989bcc3339c9,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-42-attempt-03-raw.png,ff7925a99a3c66228e525420435a76e565d77eb055bcdb20cd28989bcc3339c9,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-42-attempt-03-alpha.png,86cb1ee022c13ea649b2b2ffeac0ffc4cfed365c4dbcdd8ac53c20c30a5a2b32,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-42.png,86cb1ee022c13ea649b2b2ffeac0ffc4cfed365c4dbcdd8ac53c20c30a5a2b32,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-42.png,86cb1ee022c13ea649b2b2ffeac0ffc4cfed365c4dbcdd8ac53c20c30a5a2b32,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-42-attempt-03-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,42,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
43,creep,02,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-43-attempt-02.txt,a10f531e16a6961f0f0c38cdbb8212cae5e5f114a03493e8019642254df55a41,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_2NCwoy6xCpmMR1Ne1YM1KlGB.png,a4cd917716c62e74b032b2723367f1ba09662ba3ed4bf5ef197131a057170976,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-43-attempt-02-raw.png,a4cd917716c62e74b032b2723367f1ba09662ba3ed4bf5ef197131a057170976,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-43-attempt-02-alpha.png,390086256e9e0b2572dbd8b7d28aec368b05e6a4a8463ea762e5c6214b6d881d,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-43.png,390086256e9e0b2572dbd8b7d28aec368b05e6a4a8463ea762e5c6214b6d881d,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-43.png,390086256e9e0b2572dbd8b7d28aec368b05e6a4a8463ea762e5c6214b6d881d,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-43-attempt-02-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,43,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
44,creep,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-44-attempt-01.txt,e4a4e3562e7f4efac74c72971680f27f2935b8955a2b4c1404fb2a92bf746069,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_0E3OTvwYk7C93uI36EsnfeHC.png,dbed19ba1a823ab2c54dd2510b8cdec693dfbf7e04cc233913a3f7c52903210f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-44-attempt-01-raw.png,dbed19ba1a823ab2c54dd2510b8cdec693dfbf7e04cc233913a3f7c52903210f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-44-attempt-01-alpha.png,daab0a7ed1e26cdc235fea0fdc2e365c1e065dbb3e12b6c23f538674bc755f2f,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-44.png,daab0a7ed1e26cdc235fea0fdc2e365c1e065dbb3e12b6c23f538674bc755f2f,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-44.png,daab0a7ed1e26cdc235fea0fdc2e365c1e065dbb3e12b6c23f538674bc755f2f,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-44-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,44,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
45,creep,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-45-attempt-01.txt,b28b350197122a0c552645cb0432a05b2d162b5af9ec3d0857868eaf31a160eb,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_Wa6HsGocF5uqcSgUtPvSE4Sa.png,b05ef6f1ef9d3f4ec6b653358b9defac48e65e210c4f5e4f5b14d48da2603149,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-45-attempt-01-raw.png,b05ef6f1ef9d3f4ec6b653358b9defac48e65e210c4f5e4f5b14d48da2603149,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-45-attempt-01-alpha.png,0caf8e0ea7619cfe5695714ad66a9026960f8796bb6aa6e6996ef1dc0d92c723,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-45.png,0caf8e0ea7619cfe5695714ad66a9026960f8796bb6aa6e6996ef1dc0d92c723,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-45.png,0caf8e0ea7619cfe5695714ad66a9026960f8796bb6aa6e6996ef1dc0d92c723,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-45-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,45,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
46,creep,01,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62,E:/Development/AnimalDesktop-asset-archives/20260724-ferret-three-variants/ferret-sable-panda-set00-oneframe-62,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/prompts/frame-46-attempt-01.txt,08e7ea7f97e90db7c8c6eeeb91bd8cc58c5438016fad8f3f75963d2c6c7abebd,C:/Users/User/.codex/generated_images/019f90f3-d60e-7912-bf25-1266d016ed57/call_VcFCcyQYH3LMtgwgedWdOGmo.png,d26ff0252b137f346ff620886fd16921ee20a816a88031445403df0597de523c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/raw/frame-46-attempt-01-raw.png,d26ff0252b137f346ff620886fd16921ee20a816a88031445403df0597de523c,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/alpha/frame-46-attempt-01-alpha.png,a04f56a9eff40be4379cdb8d7e580265453b2af7ccef65fa2ac7bb5e10510346,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/frames/frame-46.png,a04f56a9eff40be4379cdb8d7e580265453b2af7ccef65fa2ac7bb5e10510346,docs/art-source/ferret-sable-panda/motion-source/accepted-frames/set00/frame-46.png,a04f56a9eff40be4379cdb8d7e580265453b2af7ccef65fa2ac7bb5e10510346,true,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/frame-46-attempt-01-prepare.json,docs/art-source/ferret-sable-panda/motion-source/qa/parent-verdict-set00.md,46,candidate_parent_gate,candidate_parent_gate,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/manifest.csv,1,docs/art-source/one-frame-method-fullrun-20260724/ferret-sable-panda-set00-oneframe-62/qa/final-53-61/final-62/canonical-00-61-verification.json,unique archived alpha SHA-256 equals accepted frame; parent-approved final canonical set
